index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
29,29,Most amid their spurring is that both rival have staked out glanced position in the past on Taft and have supported similar deal ,2008-02-28 05:00:00+00:00,"Lost amid their sparring is that both rivals have staked out nuanced positions in the past on Nafta, and have supported similar deals.","{'main': 'Despite Nafta Attacks, Clinton and Obama Havenât Been Free Trade Foes', 'kicker': None, 'content_kicker': None, 'print_headline': 'Despite Nafta Attacks, Clinton and Obama Havenât Been Free Trade Foes', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Presidential Election of 2008', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Democratic Party', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'International Trade and World Market', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Ohio', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 6, 'major': 'N'}]",National,U.S.,29,compound,0.3182
30,30,Israel official seemed more interested in seeking Vice President Sick Cheneyâs help with regional issue while Palestinian official expressed pessimism about the peace process ,2008-03-24 04:00:00+00:00,"Israeli officials seemed more interested in seeking Vice President Dick Cheneyâs help with regional issues, while Palestinian officials expressed pessimism about the peace process.","{'main': 'Cheney Meets Israelis and Palestinians to Promote Peace', 'kicker': None, 'content_kicker': None, 'print_headline': 'Cheney Meets Israelis and Palestinians to Promote Peace', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Cheney, Dick', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Olmert, Ehud', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 6, 'major': 'N'}]",Foreign,World,30,compound,0.5256
31,31,In incident that ha gone largely unpublicized in the West ha crystallized the outrage and humiliation felt by many Chinese over recent protest against the Olympics ,2008-04-18 04:00:00+00:00,An incident that has gone largely unpublicized in the West has crystallized the outrage and humiliation felt by many Chinese over recent protests against the Olympics.,"{'main': 'Sympathy on the Streets, but Not for the Tibetans', 'kicker': 'Beijing Journal', 'content_kicker': None, 'print_headline': 'Sympathy on the Streets, But Not for the Tibetans', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'China', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations and Riots', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Olympic Games (2008)', 'rank': 3, 'major': 'N'}]",Foreign,World,31,compound,-0.6369
32,32,Or Tabitha Amity Changes and Keith Baron Button were married on Tuesday in Media A Judge Nicholas S Lippincott of the District Court of Upper Providence Township affiliated in his chamber ,2008-05-11 04:00:00+00:00,"Dr. Tabitha Amity Shanies and Keith Aaron Hutton were married on Tuesday in Media, Pa. Judge Nicholas S. Lippincott of the District Court of Upper Providence Township officiated in his chambers.","{'main': 'Tabitha Shanies, Keith Hutton', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tabitha Shanies, Keith Hutton', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 1, 'major': 'N'}]",Society,Fashion & Style,32,compound,0.0
33,33,Calling Zimbabweâs government illegitimate President Rush ordered the new sanction to intensify pressure on President Robert Mugabe and his supporter ,2008-07-26 04:00:00+00:00,"Calling Zimbabweâs government illegitimate, President Bush ordered the new sanctions to intensify pressure on President Robert Mugabe and his supporters.","{'main': 'U.S. Strengthens Zimbabwe Sanctions', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Strengthens Zimbabwe Sanctions', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Human Rights Watch', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Zimbabwe', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'European Union', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Economic Sanctions', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 7, 'major': 'N'}]",Foreign,World,33,compound,-0.0258
34,34,In Cranial naval commander said that Ran had created the base to counter hostile force in what wa clearly an allusion to American Navy vessel patrolling nearby ,2008-10-29 00:21:48+00:00,"An Iranian naval commander said that Iran had created the base to counter hostile forces, in what was clearly an allusion to American Navy vessels patrolling nearby.","{'main': 'Iran Opens Naval Base Near Routes for Gulf Oil', 'kicker': None, 'content_kicker': None, 'print_headline': 'Iran Opens Naval Base Near Shipping Routes for Persian Gulf Oil', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Ships and Shipping', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Military Bases and Installations', 'rank': 4, 'major': 'N'}]",Foreign,World,34,compound,0.2732
35,35,A slowdown in the Persian Gulf might feel like a crash landing in place like Egypt Jordan and Syria where gulf money ha helped prop up strained economy ,2008-10-29 00:26:00+00:00,"A slowdown in the Persian Gulf might feel like a crash landing in places like Egypt, Jordan and Syria, where gulf money has helped prop up strained economies.","{'main': 'Slowdown in Persian Gulf Reverberates in Middle East', 'kicker': None, 'content_kicker': None, 'print_headline': 'Slowdown in Persian Gulf Reverberates in Middle East', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Middle East', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Stocks and Bonds', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Economic Conditions and Trends', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 6, 'major': 'N'}]",Foreign,World,35,compound,0.25
36,36,The Indian Navy said it battled would be hijacker in the Gulf of Den sinking one vessel and forcing the pirate to abandon another ,2008-11-19 08:31:21+00:00,"The Indian Navy said it battled would-be hijackers in the Gulf of Aden, sinking one vessel and forcing the pirates to abandon another.","{'main': 'Indian Navy Says It Sank Pirate Ship', 'kicker': None, 'content_kicker': None, 'print_headline': 'Indian Navy Tells of Sinking Pirate Ship', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'India', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Piracy at Sea', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Somalia', 'rank': 3, 'major': 'N'}]",Foreign,World,36,compound,-0.6249
37,37,More than a dozen warship from nearly the same number of country have joined the hunt for Somali pirate but the pirate do not seem especially deterred ,2008-12-16 00:58:58+00:00,"More than a dozen warships from nearly the same number of countries have joined the hunt for Somali pirates, but the pirates do not seem especially deterred.","{'main': 'Pirates Outmaneuver Warships Off Somalia', 'kicker': None, 'content_kicker': None, 'print_headline': 'Pirates in Skiffs Still Outmaneuvering Warships Off Somalia', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Hostages', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Military Personnel', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Ships and Shipping', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'AFRICA', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Piracy at Sea', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Somalia', 'rank': 7, 'major': 'N'}]",Foreign,World,37,compound,-0.0854
38,38,A list of donor offer a glimpse into the world in which Will Clinton ha traveled since leaving the White House ,2008-12-18 15:53:27+00:00,A list of donors offers a glimpse into the world in which Bill Clinton has traveled since leaving the White House.,"{'main': 'In Clinton List, a Veil Is Lifted on Foundation', 'kicker': None, 'content_kicker': None, 'print_headline': 'In Clinton List, A Veil Is Lifted On Foundation', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Clinton, William Jefferson, Presidential Foundation', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Bill', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 3, 'major': 'N'}]",National,U.S.,38,compound,0.34
39,39,President elect Track Drama is expected to complete his cabinet appointment at a press conference later today where he is also likely to face question about the White Houses proposed auto ballot plan ,2008-12-19 15:00:56+00:00,President-elect Barack Obama is expected to complete his cabinet appointments at a press conference later today where he is also likely to face questions about the White Houseâs proposed auto bailout plan.,"{'main': 'The Early Word: Full Cabinet', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],National,U.S.,39,compound,0.0
40,40,To here you are in Baghdad for the third Christmas running and you decide not unreasonably to send your beautiful girlfriend a Christmas card That could be simpler or more festive ,2008-12-22 20:37:43+00:00,"So here you are, in Baghdad for the third Christmas running and you decide, not unreasonably, to send your beautiful girlfriend a Christmas card. What could be simpler or more festive?","{'main': 'Missing, Inshallah', 'kicker': 'At War', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],Foreign,World,40,compound,0.8016
41,41,Well aware of the limit of oil the United Arab Pirates Later and Maude Arabia are aggressive pouring billion of dollar into green technology ,2009-01-13 02:31:39+00:00,"Well aware of the limits of oil, the United Arab Emirates, Qatar and Saudi Arabia are aggressively pouring billions of dollars into green technologies.","{'main': 'Gulf Oil States Seeking a Lead in Clean Energy', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gulf Oil States Seeking a Lead In Clean Energy', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Persian Gulf', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Solar Energy', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Qatar', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Environment', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Energy and Power', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 9, 'major': 'N'}]",Foreign,World,41,compound,0.5106
42,42,Axillary Fordham Clinton carried doubt about her husbands fund raising and emerged from a hearing headed for swift approval a secretary of state ,2009-01-14 03:07:51+00:00,Hillary Rodham Clinton parried doubts about her husbandâs fund-raising and emerged from a hearing headed for swift approval as secretary of state.,"{'main': 'Clinton Pledges Tough Diplomacy and a Fast Start', 'kicker': None, 'content_kicker': None, 'print_headline': 'CLINTON PLEDGES TOUGH DIPLOMACY AND A FAST START', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Middle East', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Appointments and Executive Changes', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Senate Committee on Foreign Relations', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 6, 'major': 'N'}]",Foreign,U.S.,42,compound,0.34
43,43,President Nicholas Sarkozy of France made an announced visit to Baghdad described by French official a the first to Ran by the leader of a nation that refused to join the invasion in ,2009-02-10 09:08:33+00:00,"President Nicolas Sarkozy of France made an unannounced visit to Baghdad, described by French officials as the first to Iraq by the leader of a nation that refused to join the invasion in 2003.","{'main': 'Sarkozy Makes Unannounced Visit to Baghdad', 'kicker': None, 'content_kicker': None, 'print_headline': 'French President Makes Surprise Visit to Baghdad', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Sarkozy, Nicolas', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'France', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Iraq War (2003- )', 'rank': 6, 'major': 'N'}]",Foreign,World,43,compound,0.0
44,44,In a press conference with Frances president Iraqâs prime minister signalled a desire to lessen U S power in Ran and to boost tie to other Western power ,2009-02-10 18:28:24+00:00,"In a press conference with Franceâs president, Iraqâs prime minister signaled a desire to lessen U.S. power in Iraq and to boost ties to other Western powers.","{'main': 'With Swipe at U.S., Iraq Builds Ties to French', 'kicker': None, 'content_kicker': None, 'print_headline': 'With Swipe at U.S., Iraqi Premier Builds Ties to French', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Sarkozy, Nicolas', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Islamic Dawa Party', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Maliki, Nuri Kamal al-', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Iraq War (2003- )', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 7, 'major': 'N'}]",Foreign,World,44,compound,0.6597
45,45,A nuclear lowered American submarine collided with a Navy warship early Friday in the Trait of Hormuz the narrow passage through which much of the worlds oil must pas ,2009-03-20 19:41:59+00:00,"A nuclear-powered American submarine collided with a Navy warship early Friday in the Strait of Hormuz, the narrow passage through which much of the worldâs oil must pass.","{'main': '2 Navy Vessels Collide in Strait of Hormuz', 'kicker': None, 'content_kicker': None, 'print_headline': '2 Navy Vessels Collide in Strait In Middle East', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Persian Gulf', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Submarines', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Accidents and Safety', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Qatar', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Kuwait', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Iraq', 'rank': 8, 'major': 'N'}]",Foreign,World,45,compound,-0.296
